,-0.9,-0.89,-0.88,-0.87,-0.86,-0.85,-0.84,-0.83,-0.82,-0.81,-0.8,-0.79,-0.78,-0.77,-0.76,-0.75,-0.74,-0.73,-0.72,-0.71,-0.7,-0.69,-0.68,-0.67,-0.66,-0.65,-0.64,-0.63,-0.62,-0.61,-0.6,-0.59,-0.58,-0.57,-0.56,-0.55,-0.54,-0.53,-0.52,-0.51,-0.5,-0.49,-0.48,-0.47,-0.46,-0.45,-0.44,-0.43,-0.42,-0.41,-0.4,-0.39,-0.38,-0.37,-0.36,-0.35,-0.34,-0.33,-0.32,-0.31,-0.3,-0.29,-0.28,-0.27,-0.26,-0.25,-0.24,-0.23,-0.22,-0.21,-0.2,-0.19,-0.18,-0.17,-0.16,-0.15,-0.14,-0.13,-0.12,-0.11,-0.1,-0.09,-0.08,-0.07,-0.06,-0.05,-0.04,-0.03,-0.02,-0.01,6.41848e-16,0.01,0.02,0.03,0.04,0.05,0.06,0.07,0.08,0.09,0.1,0.11,0.12,0.13,0.14,0.15,0.16,0.17,0.18,0.19,0.2,0.21,0.22,0.23,0.24,0.25,0.26,0.27,0.28,0.29,0.3,0.31,0.32,0.33,0.34,0.35,0.36,0.37,0.38,0.39,0.4,0.41,0.42,0.43,0.44,0.45,0.46,0.47,0.48,0.49,0.5,0.51,0.52,0.53,0.54,0.55,0.56,0.57,0.58,0.59,0.6,0.61,0.62,0.63,0.64,0.65,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9
7,0.857521,0.858471,0.859524,0.860118,0.860899,0.86185,0.862275,0.86309,0.863753,0.864552,0.86564,0.866626,0.867374,0.868174,0.869178,0.87025,0.871509,0.872667,0.873825,0.875103,0.876279,0.877881,0.879501,0.881037,0.882931,0.884416,0.885817,0.887508,0.889012,0.890534,0.892244,0.89428,0.896505,0.898852,0.901045,0.903789,0.90607,0.908336,0.910947,0.913714,0.91705,0.920544,0.923885,0.927781,0.93118,0.93529,0.938868,0.942795,0.947782,0.953278,0.958607,0.963508,0.969198,0.975488,0.981595,0.988393,0.995079,1.00209,1.00964,1.01736,1.02549,1.03575,1.04632,1.0557,1.06685,1.07807,1.09123,1.10587,1.12137,1.13895,1.15705,1.17708,1.19963,1.22275,1.24859,1.2762,1.30575,1.33823,1.37379,1.41184,1.45432,1.5039,1.557,1.61626,1.68537,1.76888,1.8754,2.03296,2.31516,2.9973,5.32603,9.51145,12.8087,14.5831,15.1577,15.2552,15.1797,15.0427,14.8842,14.7201,14.5448,14.3551,14.1758,14.0135,13.835,13.6773,13.5103,13.3417,13.1806,13.0151,12.852,12.6925,12.5408,12.3921,12.2512,12.1158,11.9746,11.8401,11.7001,11.564,11.4328,11.2993,11.1699,11.0462,10.932,10.8217,10.7027,10.602,10.4972,10.3955,10.2947,10.2037,10.1081,10.0216,9.93525,9.85463,9.77958,9.70554,9.63108,9.56215,9.49951,9.44083,9.3822,9.32912,9.27444,9.22336,9.1724,9.12808,9.08093,9.0383,8.99631,8.9544,8.91418,8.87918,8.84296,8.80714,8.77193,8.73993,8.70888,8.67661,8.64438,8.61887,8.59139,8.56238,8.53705,8.51255,8.48976,8.46671,8.44182,8.42018,8.39739,8.3752,8.35608,8.33723,8.31875,8.29959,8.28136,8.26368,8.24653,8.22954,8.21474
8,0.901731,0.902811,0.904115,0.905693,0.907237,0.908817,0.910758,0.912579,0.914109,0.916121,0.917962,0.919614,0.921525,0.923472,0.925781,0.928006,0.92992,0.932078,0.934064,0.936448,0.939006,0.941445,0.944595,0.947452,0.950624,0.953278,0.956627,0.95951,0.962708,0.966517,0.969912,0.974111,0.977947,0.982364,0.986942,0.990807,0.995675,0.999811,1.0046,1.00955,1.01474,1.01965,1.02524,1.03062,1.03718,1.04295,1.04901,1.05558,1.06256,1.0706,1.07923,1.08758,1.09542,1.10463,1.11409,1.12479,1.13527,1.14701,1.15818,1.17015,1.18348,1.19618,1.20957,1.22563,1.24171,1.25912,1.2776,1.29662,1.31758,1.33958,1.36257,1.38778,1.41548,1.44367,1.47415,1.50753,1.54347,1.5825,1.62427,1.67014,1.7193,1.77458,1.83477,1.90705,1.98782,2.08589,2.21487,2.40145,2.74352,3.51966,5.76668,9.60391,12.7774,14.6314,15.3601,15.585,15.6378,15.6012,15.4942,15.3947,15.2772,15.1404,15.0082,14.8791,14.7346,14.6031,14.4721,14.3218,14.1904,14.0842,13.9771,13.8604,13.7473,13.6317,13.51,13.3946,13.2847,13.1725,13.0668,12.9638,12.8606,12.7643,12.6687,12.5767,12.4758,12.3837,12.2892,12.1963,12.109,12.0158,11.9192,11.8336,11.7461,11.6605,11.5768,11.4988,11.4108,11.3309,11.2486,11.1657,11.0825,11.0042,10.9329,10.8577,10.7872,10.7184,10.6495,10.58,10.5114,10.4398,10.3767,10.31,10.2488,10.19,10.128,10.0692,10.0146,9.95713,9.90517,9.84924,9.80068,9.74871,9.69852,9.64993,9.60213,9.55787,9.51518,9.46871,9.42957,9.38764,9.3467,9.30864,9.26867,9.23047,9.19757,9.1655,9.13275,9.10025,9.06821,9.03585,9.0035
9,0.901731,0.902811,0.904115,0.905693,0.907237,0.908817,0.910758,0.912579,0.914109,0.916121,0.917962,0.919614,0.921525,0.923472,0.925781,0.928006,0.92992,0.932078,0.934064,0.936448,0.939006,0.941445,0.944595,0.947452,0.950624,0.953278,0.956627,0.95951,0.962708,0.966517,0.969912,0.974111,0.977947,0.982364,0.986942,0.990807,0.995675,0.999811,1.0046,1.00955,1.01474,1.01965,1.02524,1.03062,1.03718,1.04295,1.04901,1.05558,1.06256,1.0706,1.07923,1.08758,1.09542,1.10463,1.11409,1.12479,1.13527,1.14701,1.15818,1.17015,1.18348,1.19618,1.20957,1.22563,1.24171,1.25912,1.2776,1.29662,1.31758,1.33958,1.36257,1.38778,1.41548,1.44367,1.47415,1.50753,1.54347,1.5825,1.62427,1.67014,1.7193,1.77458,1.83477,1.90705,1.98782,2.08589,2.21487,2.40145,2.74352,3.51966,5.76668,9.60391,12.7774,14.6314,15.3601,15.585,15.6378,15.6012,15.4942,15.3947,15.2772,15.1404,15.0082,14.8791,14.7346,14.6031,14.4721,14.3218,14.1904,14.0842,13.9771,13.8604,13.7473,13.6317,13.51,13.3946,13.2847,13.1725,13.0668,12.9638,12.8606,12.7643,12.6687,12.5767,12.4758,12.3837,12.2892,12.1963,12.109,12.0158,11.9192,11.8336,11.7461,11.6605,11.5768,11.4988,11.4108,11.3309,11.2486,11.1657,11.0825,11.0042,10.9329,10.8577,10.7872,10.7184,10.6495,10.58,10.5114,10.4398,10.3767,10.31,10.2488,10.19,10.128,10.0692,10.0146,9.95713,9.90517,9.84924,9.80068,9.74871,9.69852,9.64993,9.60213,9.55787,9.51518,9.46871,9.42957,9.38764,9.3467,9.30864,9.26867,9.23047,9.19757,9.1655,9.13275,9.10025,9.06821,9.03585,9.0035
10,0.949116,0.951387,0.953902,0.956089,0.958259,0.960744,0.963195,0.965769,0.968101,0.970748,0.973501,0.975837,0.97882,0.981717,0.984827,0.988253,0.9917,0.994851,0.998391,1.00221,1.00564,1.00976,1.0139,1.01765,1.02175,1.02568,1.02979,1.03432,1.03868,1.04401,1.04898,1.05442,1.05988,1.06523,1.07093,1.07686,1.0827,1.08831,1.09429,1.10132,1.10822,1.11526,1.12351,1.13133,1.13949,1.14863,1.15618,1.16464,1.17323,1.18269,1.19293,1.20293,1.21327,1.22447,1.23636,1.24885,1.2628,1.27753,1.29136,1.3078,1.32468,1.3411,1.35845,1.37725,1.39684,1.41828,1.44006,1.46278,1.48696,1.5142,1.54295,1.5722,1.60518,1.64078,1.67786,1.71887,1.76146,1.8089,1.86131,1.91666,1.97818,2.04521,2.12002,2.20452,2.30331,2.42242,2.57643,2.79833,3.18181,4.02898,6.2204,9.78276,12.8665,14.6342,15.3928,15.6865,15.8052,15.8302,15.7999,15.7353,15.668,15.588,15.5017,15.3812,15.2547,15.1335,15.0223,14.9083,14.7925,14.6806,14.5623,14.4577,14.3593,14.2445,14.1273,14.0325,13.9356,13.8239,13.7233,13.6266,13.5414,13.4387,13.3444,13.2489,13.1606,13.0769,12.9937,12.9034,12.8194,12.7412,12.6607,12.5825,12.5099,12.4319,12.3541,12.2817,12.2113,12.1449,12.0729,12.0041,11.9322,11.8685,11.8096,11.7398,11.674,11.6112,11.5441,11.4784,11.4177,11.3581,11.2942,11.2331,11.1668,11.1067,11.0496,10.9892,10.9323,10.8797,10.8244,10.7732,10.7219,10.6666,10.6195,10.5684,10.521,10.4794,10.4322,10.388,10.3431,10.3029,10.2581,10.2157,10.1781,10.1359,10.0962,10.0526,10.0136,9.96956,9.93553,9.897,9.85571
11,0.949116,0.951387,0.953902,0.956089,0.958259,0.960744,0.963195,0.965769,0.968101,0.970748,0.973501,0.975837,0.97882,0.981717,0.984827,0.988253,0.9917,0.994851,0.998391,1.00221,1.00564,1.00976,1.0139,1.01765,1.02175,1.02568,1.02979,1.03432,1.03868,1.04401,1.04898,1.05442,1.05988,1.06523,1.07093,1.07686,1.0827,1.08831,1.09429,1.10132,1.10822,1.11526,1.12351,1.13133,1.13949,1.14863,1.15618,1.16464,1.17323,1.18269,1.19293,1.20293,1.21327,1.22447,1.23636,1.24885,1.2628,1.27753,1.29136,1.3078,1.32468,1.3411,1.35845,1.37725,1.39684,1.41828,1.44006,1.46278,1.48696,1.5142,1.54295,1.5722,1.60518,1.64078,1.67786,1.71887,1.76146,1.8089,1.86131,1.91666,1.97818,2.04521,2.12002,2.20452,2.30331,2.42242,2.57643,2.79833,3.18181,4.02898,6.2204,9.78276,12.8665,14.6342,15.3928,15.6865,15.8052,15.8302,15.7999,15.7353,15.668,15.588,15.5017,15.3812,15.2547,15.1335,15.0223,14.9083,14.7925,14.6806,14.5623,14.4577,14.3593,14.2445,14.1273,14.0325,13.9356,13.8239,13.7233,13.6266,13.5414,13.4387,13.3444,13.2489,13.1606,13.0769,12.9937,12.9034,12.8194,12.7412,12.6607,12.5825,12.5099,12.4319,12.3541,12.2817,12.2113,12.1449,12.0729,12.0041,11.9322,11.8685,11.8096,11.7398,11.674,11.6112,11.5441,11.4784,11.4177,11.3581,11.2942,11.2331,11.1668,11.1067,11.0496,10.9892,10.9323,10.8797,10.8244,10.7732,10.7219,10.6666,10.6195,10.5684,10.521,10.4794,10.4322,10.388,10.3431,10.3029,10.2581,10.2157,10.1781,10.1359,10.0962,10.0526,10.0136,9.96956,9.93553,9.897,9.85571
12,0.994011,0.997006,1.00025,1.00348,1.00641,1.00927,1.01275,1.01596,1.01941,1.02244,1.02559,1.02967,1.0337,1.03799,1.0416,1.0455,1.0499,1.05414,1.05867,1.06352,1.06817,1.07257,1.07718,1.08136,1.0865,1.0918,1.09713,1.10258,1.10819,1.11421,1.11987,1.12618,1.13337,1.14016,1.14683,1.1548,1.16239,1.16993,1.17756,1.18505,1.19421,1.20234,1.21128,1.21978,1.22945,1.23999,1.25036,1.26068,1.27248,1.28349,1.29583,1.30782,1.31989,1.33363,1.34757,1.36249,1.37777,1.39554,1.41301,1.43151,1.44965,1.46963,1.49134,1.51151,1.53628,1.56109,1.58759,1.61648,1.64717,1.67873,1.71254,1.75192,1.79144,1.83426,1.8807,1.93082,1.98385,2.04236,2.10385,2.16923,2.24172,2.32386,2.41729,2.52065,2.63769,2.77951,2.95586,3.20398,3.62227,4.51188,6.66799,10.0549,12.9608,14.6023,15.3683,15.6886,15.8436,15.8952,15.9305,15.9278,15.9061,15.8731,15.8052,15.7243,15.6551,15.5659,15.4628,15.3477,15.2598,15.1513,15.0494,14.9481,14.8369,14.7578,14.6545,14.5468,14.4425,14.3475,14.2441,14.1468,14.0452,13.9428,13.8519,13.7616,13.6662,13.5657,13.4816,13.3861,13.2965,13.2102,13.1362,13.0586,12.9887,12.9102,12.841,12.7677,12.693,12.6267,12.5518,12.481,12.4161,12.3457,12.2756,12.2141,12.1524,12.0873,12.0291,11.9728,11.9103,11.8534,11.7961,11.7328,11.6791,11.6207,11.5672,11.5061,11.4538,11.3998,11.3453,11.2948,11.2431,11.197,11.1432,11.0895,11.0423,10.9928,10.9427,10.8949,10.8508,10.8037,10.7594,10.7204,10.6805,10.6378,10.5961,10.5558,10.5157,10.4749,10.4373,10.399,10.361
13,0.994011,0.997006,1.00025,1.00348,1.00641,1.00927,1.01275,1.01596,1.01941,1.02244,1.02559,1.02967,1.0337,1.03799,1.0416,1.0455,1.0499,1.05414,1.05867,1.06352,1.06817,1.07257,1.07718,1.08136,1.0865,1.0918,1.09713,1.10258,1.10819,1.11421,1.11987,1.12618,1.13337,1.14016,1.14683,1.1548,1.16239,1.16993,1.17756,1.18505,1.19421,1.20234,1.21128,1.21978,1.22945,1.23999,1.25036,1.26068,1.27248,1.28349,1.29583,1.30782,1.31989,1.33363,1.34757,1.36249,1.37777,1.39554,1.41301,1.43151,1.44965,1.46963,1.49134,1.51151,1.53628,1.56109,1.58759,1.61648,1.64717,1.67873,1.71254,1.75192,1.79144,1.83426,1.8807,1.93082,1.98385,2.04236,2.10385,2.16923,2.24172,2.32386,2.41729,2.52065,2.63769,2.77951,2.95586,3.20398,3.62227,4.51188,6.66799,10.0549,12.9608,14.6023,15.3683,15.6886,15.8436,15.8952,15.9305,15.9278,15.9061,15.8731,15.8052,15.7243,15.6551,15.5659,15.4628,15.3477,15.2598,15.1513,15.0494,14.9481,14.8369,14.7578,14.6545,14.5468,14.4425,14.3475,14.2441,14.1468,14.0452,13.9428,13.8519,13.7616,13.6662,13.5657,13.4816,13.3861,13.2965,13.2102,13.1362,13.0586,12.9887,12.9102,12.841,12.7677,12.693,12.6267,12.5518,12.481,12.4161,12.3457,12.2756,12.2141,12.1524,12.0873,12.0291,11.9728,11.9103,11.8534,11.7961,11.7328,11.6791,11.6207,11.5672,11.5061,11.4538,11.3998,11.3453,11.2948,11.2431,11.197,11.1432,11.0895,11.0423,10.9928,10.9427,10.8949,10.8508,10.8037,10.7594,10.7204,10.6805,10.6378,10.5961,10.5558,10.5157,10.4749,10.4373,10.399,10.361
14,1.0364,1.0398,1.04359,1.04736,1.05073,1.05418,1.05814,1.06207,1.06616,1.07013,1.07441,1.07907,1.08386,1.08858,1.09318,1.09766,1.10242,1.10792,1.11295,1.11781,1.12308,1.12895,1.13412,1.14043,1.14659,1.15306,1.15946,1.16563,1.17237,1.17915,1.18547,1.19306,1.20122,1.20882,1.21701,1.22513,1.23343,1.24191,1.25084,1.25977,1.2698,1.28048,1.29073,1.30188,1.31357,1.32482,1.33719,1.35017,1.36371,1.37652,1.39122,1.40659,1.42191,1.43783,1.45438,1.47149,1.48998,1.5094,1.52978,1.55095,1.57334,1.59712,1.62162,1.64765,1.6762,1.70703,1.7409,1.77516,1.81091,1.84799,1.8878,1.93221,1.98007,2.03265,2.08715,2.14702,2.20956,2.27817,2.35058,2.43316,2.52157,2.61495,2.72183,2.84359,2.9813,3.14464,3.34538,3.6222,4.06112,4.98561,7.11106,10.3447,13.1159,14.6072,15.321,15.6562,15.8478,15.9519,16.0249,16.0484,16.0478,16.0534,16.04,15.9999,15.9431,15.8677,15.801,15.73,15.6526,15.5724,15.4736,15.3976,15.3078,15.2128,15.1308,15.0281,14.9403,14.8284,14.7234,14.6403,14.5425,14.4336,14.3426,14.2504,14.1573,14.0583,13.9639,13.8617,13.7645,13.6701,13.5698,13.4913,13.4029,13.3213,13.2468,13.1652,13.0976,13.0313,12.9575,12.8868,12.8127,12.7456,12.6772,12.6071,12.5406,12.4726,12.4137,12.3517,12.2796,12.2174,12.1616,12.1033,12.0434,11.9855,11.9313,11.8786,11.8297,11.7816,11.729,11.6728,11.6253,11.5732,11.5219,11.469,11.4158,11.3678,11.3222,11.2777,11.2273,11.1785,11.1303,11.0839,11.0391,10.9892,10.9472,10.9034,10.8667,10.8254,10.7865,10.7499,10.7124
15,1.0364,1.0398,1.04359,1.04736,1.05073,1.05418,1.05814,1.06207,1.06616,1.07013,1.07441,1.07907,1.08386,1.08858,1.09318,1.09766,1.10242,1.10792,1.11295,1.11781,1.12308,1.12895,1.13412,1.14043,1.14659,1.15306,1.15946,1.16563,1.17237,1.17915,1.18547,1.19306,1.20122,1.20882,1.21701,1.22513,1.23343,1.24191,1.25084,1.25977,1.2698,1.28048,1.29073,1.30188,1.31357,1.32482,1.33719,1.35017,1.36371,1.37652,1.39122,1.40659,1.42191,1.43783,1.45438,1.47149,1.48998,1.5094,1.52978,1.55095,1.57334,1.59712,1.62162,1.64765,1.6762,1.70703,1.7409,1.77516,1.81091,1.84799,1.8878,1.93221,1.98007,2.03265,2.08715,2.14702,2.20956,2.27817,2.35058,2.43316,2.52157,2.61495,2.72183,2.84359,2.9813,3.14464,3.34538,3.6222,4.06112,4.98561,7.11106,10.3447,13.1159,14.6072,15.321,15.6562,15.8478,15.9519,16.0249,16.0484,16.0478,16.0534,16.04,15.9999,15.9431,15.8677,15.801,15.73,15.6526,15.5724,15.4736,15.3976,15.3078,15.2128,15.1308,15.0281,14.9403,14.8284,14.7234,14.6403,14.5425,14.4336,14.3426,14.2504,14.1573,14.0583,13.9639,13.8617,13.7645,13.6701,13.5698,13.4913,13.4029,13.3213,13.2468,13.1652,13.0976,13.0313,12.9575,12.8868,12.8127,12.7456,12.6772,12.6071,12.5406,12.4726,12.4137,12.3517,12.2796,12.2174,12.1616,12.1033,12.0434,11.9855,11.9313,11.8786,11.8297,11.7816,11.729,11.6728,11.6253,11.5732,11.5219,11.469,11.4158,11.3678,11.3222,11.2777,11.2273,11.1785,11.1303,11.0839,11.0391,10.9892,10.9472,10.9034,10.8667,10.8254,10.7865,10.7499,10.7124
